Catalog #,Species,Personal ID,Latitude,Longitude,County,State,Prop of dorsum red,Prop of dorsum black,SVL (cm),TL (cm),Prin1 (L. gentilis),Prin1 (C. coccinea)
C. coccinea (East),Sympatry,Cc455,30.7467,-86.3118,Walton,Florida,0.444310857,0.356811275,29.943,34.335,,
C. coccinea (East),Sympatry,Cc763,30.76,-86.88,Santa Rosa,Florida,0.347790006,0.417458655,50.611,56.994,,
C. coccinea (East),Sympatry,Cc1152,31.838789,-81.253821,Bryan,Georgia,0.472605982,0.360834947,23.235,26.773,,
C. coccinea (East),Sympatry,Cc781,32.06,-81,Chatham,Georgia,0.483614761,0.336712621,30.973,36.126,,
C. coccinea (East),Sympatry,Cc1118,31.97048,-81.087028,Chatham,Georgia,0.603257281,0.288753576,13.631,15.682,,
C. coccinea (East),Sympatry,Cc1047,31.943066,-81.117526,Chatham,Georgia,0.435697345,0.391936348,13.071,15.036,,
C. coccinea (East),Sympatry,Cc1049,31.956007,-81.10479,Chatham,Georgia,0.554198907,0.314829275,14.087,16.259,,
C. coccinea (East),Sympatry,Cc1154,31.828205,-81.288026,Bryan,Georgia,0.460188982,0.360777322,28.045,32.514,,
C. coccinea (East),Sympatry,Cc851,30.41,-88.73,Jackson,Mississippi,0.460025364,0.350958925,38.637,44.163,,
C. coccinea (East),Sympatry,Cc1105,31.990831,-81.077901,Chatham,Georgia,0.539338018,0.314572798,30.454,34.966,,
C. coccinea (East),Sympatry,Cc759,30.75,-84,Thomas,Georgia,0.429733026,0.378303293,14.758,17.106,,
C. coccinea (East),Sympatry,Cc1051,32.037647,-81.039581,Chatham,Georgia,0.456920293,0.361554804,12.709,14.728,,
C. coccinea (East),Sympatry,Cc1086,32.016023,-81.06953,Chatham,Georgia,0.582240736,0.260607302,43.932,50.042,,
C. coccinea (East),Sympatry,Cc95,30.76,-83.98,Thomas,Georgia,0.495623882,0.39978569,42.10631107,48.50768958,,
C. coccinea (East),Sympatry,Cc1085,32.011738,-81.075536,Chatham,Georgia,0.460574349,0.373418107,32.872,38.715,,
C. coccinea (East),Sympatry,Cc786,32.62,-80.82,Beaufort,South Carolina,0.554640531,0.320703908,31.936,36.516,,
C. coccinea (East),Sympatry,Cc793,32.62,-80.82,Beaufort,South Carolina,0.4674595,0.391703343,32.037,36.829,,
C. coccinea (East),Sympatry,Cc1044,31.982985,-81.107311,Chatham,Georgia,0.42542301,0.398754605,30.673,34.834,,
C. coccinea (East),Sympatry,Cc1046,31.983433,-81.10786,Chatham,Georgia,0.452796226,0.321891875,16.111,18.803,,
C. coccinea (East),Sympatry,Cc1108,32.012489,-81.078513,Chatham,Georgia,0.512810751,0.301557087,26.267,31.476,,
C. coccinea (East),Sympatry,Cc815,30.84,-89.533,Pearl River,Mississippi,0.439156496,0.39156496,27.694,33.163,,
C. coccinea (East),Sympatry,Cc817,30.84,-89.533,Pearl River,Mississippi,0.505559991,0.313155794,35.072,39.937,,
C. coccinea (East),Sympatry,Cc855,30.84,-89.533,Pearl River,Mississippi,0.508127231,0.29436512,31.376,35.581,,
C. coccinea (East),Sympatry,Cc1042,31.973042,-81.133004,Chatham,Georgia,0.496762411,0.351568986,36.138,41.584,,
C. coccinea (East),Sympatry,Cc180,31.99,-81.12,Chatham,Georgia,0.52492661,0.293025078,13.1418752,15.77010719,,
C. coccinea (East),Sympatry,Cc1113,31.988302,-81.125212,Chatham,Georgia,0.296566164,0.473031826,11.94,13.573,,
C. coccinea (East),Sympatry,Cc1114,31.988302,-81.125212,Chatham,Georgia,0.5104426,0.3,14.46,16.469,,
C. coccinea (East),Sympatry,Cc1115,31.988302,-81.125212,Chatham,Georgia,0.462786923,0.366798052,12.939,14.975,,
C. coccinea (East),Sympatry,Cc1117,31.988302,-81.125212,Chatham,Georgia,0.511334656,0.308798526,14.116,16.301,,
C. coccinea (East),Sympatry,Cc1096,31.973111,-81.1472,Chatham,Georgia,0.459908765,0.326853014,32.663,38.031,,
C. coccinea (East),Sympatry,Cc1048,31.997991,-81.120533,Chatham,Georgia,0.478970319,0.354128569,14.218,16.313,,
C. coccinea (East),Sympatry,Cc824,30.6,-88.98,Harrison,Mississippi,0.498861789,0.35395664,36.9,42.329,,
C. coccinea (East),Sympatry,Cc802,32,-81.12,Chatham,Georgia,0.543801499,0.308839663,42.841,49.349,,
C. coccinea (East),Sympatry,Cc1052,31.966253,-81.159688,Chatham,Georgia,0.429601599,0.359488791,14.006,16.197,,
C. coccinea (East),Sympatry,Cc979,30.92,-89.96,Washington,Louisiana,0.432543906,0.343267696,15.032,17.505,,
C. coccinea (East),Sympatry,Cc503,33.73,-80.505,Sumter,South Carolina,0.510219487,0.32487516,17.222,19.807,,
C. coccinea (East),Sympatry,Cc846,31.287,-89.333,Forrest,Mississippi,0.492489333,0.366444561,34.218,39.301,,
C. coccinea (East),Sympatry,Cc401,30.8042,-86.41863,Okaloosa,Florida,0.392116088,0.366727605,43.76,50.872,,
C. coccinea (East),Sympatry,Cc1043,32.035606,-81.094096,Chatham,Georgia,0.488097613,0.342027395,60.156,68.928,,
C. coccinea (East),Sympatry,Cc1080,32.035737,-81.094432,Chatham,Georgia,0.546548134,0.309065072,30.259,34.324,,
C. coccinea (East),Sympatry,Cc1112,31.995831,-81.135557,Chatham,Georgia,0.574599684,0.285409937,14.551,16.637,,
C. coccinea (East),Sympatry,Cc850,31.29,-89.325,Forrest,Mississippi,0.499791022,0.366881217,35.889,40.818,,
C. coccinea (East),Sympatry,Cc1116,32.009593,-81.14614,Chatham,Georgia,0.447081562,0.394665636,12.935,14.874,,
C. coccinea (East),Sympatry,Cc853,30.394,-88.798,Jackson,Mississippi,0.451067556,0.402236142,29.694,33.837,,
C. coccinea (East),Sympatry,Cc1081,32.07496,-81.102517,Chatham,Georgia,0.482258615,0.316871375,23.448,26.838,,
C. coccinea (East),Sympatry,Cc1033,31.745599,-81.683707,Long,Georgia,0.398615352,0.404510687,33.077,37.684,,
C. coccinea (East),Sympatry,Cc1034,31.745599,-81.683707,Long,Georgia,0.414948454,0.413025081,25.996,30.668,,
C. coccinea (East),Sympatry,Cc22,31.32,-89.3,Forrest,Mississippi,0.480092808,0.356569303,34.75990094,40.11745086,,
C. coccinea (East),Sympatry,Cc980,30.87,-89.993,Washington,Louisiana,0.507849655,0.311531578,19.555,22.365,,
C. coccinea (East),Sympatry,Cc1088,31.993522,-81.199931,Chatham,Georgia,0.422354324,0.396646186,45.083,51.304,,
C. coccinea (East),Sympatry,Cc453,30.85314,-86.2549,Walton,Florida,0.355030236,0.414238593,36.38,41.972,,
C. coccinea (East),Sympatry,Cc848,31.36,-89.36,Lamar,Mississippi,0.424245838,0.340703603,35.503,41.471,,
C. coccinea (East),Sympatry,Cc922,30.425,-88.89,Harrison,Mississippi,0.506028321,0.357167903,37.075,43.221,,
C. coccinea (East),Sympatry,Cc936,32.55,-80.94,Jasper,South Carolina,0.511206987,0.299800063,28.509,34.794,,
C. coccinea (East),Sympatry,Cc627,34.25,-79.13,Marion,South Carolina,0.460014285,0.36417026,37.801,41.473,,
C. coccinea (East),Sympatry,Cc491,33.81,-80.53,Sumter,South Carolina,0.353856755,0.426897977,24.671,28.57,,
C. coccinea (East),Sympatry,Cc1103,32.001129,-81.254205,Chatham,Georgia,0.595250522,0.287429168,26.824,30.67,,
C. coccinea (East),Sympatry,Cc989,34.4215,-79.4327,Scotland,North Carolina,0.355629074,0.420649219,30.529,35.057,,
C. coccinea (East),Sympatry,Cc1026,32.259156,-81.041819,Jasper,South Carolina,0.569403882,0.301795224,23.284,26.581,,
C. coccinea (East),Sympatry,Cc1106,32.001805,-81.266518,Chatham,Georgia,0.384768066,0.443468353,27.206,30.592,,
C. coccinea (East),Sympatry,Cc1038,31.987122,-81.286217,Chatham,Georgia,0.493393889,0.361271676,12.11,14.154,,
C. coccinea (East),Sympatry,Cc1027,32.304926,-81.020872,Jasper,South Carolina,0.406778462,0.417816458,14.133,16.466,,
C. coccinea (East),Sympatry,Cc508,33.9,-80.44,Sumter,South Carolina,0.470743329,0.360641677,31.48,36.683,,
C. coccinea (East),Sympatry,Cc1029,32.397762,-80.998493,Jasper,South Carolina,0.504729336,0.337529104,13.744,16.019,,
C. coccinea (East),Sympatry,Cc1094,32.031659,-81.251623,Chatham,Georgia,0.441070266,0.417095839,33.786,38.884,,
C. coccinea (East),Sympatry,Cc500,33.85,-80.52,Sumter,South Carolina,0.466122758,0.368435271,37.016,43.82,,
C. coccinea (East),Sympatry,Cc1109,32.006662,-81.287862,Chatham,Georgia,0.429005611,0.394755299,25.664,30.172,,
C. coccinea (East),Sympatry,Cc1104,32.008303,-81.290736,Chatham,Georgia,0.458346607,0.342903791,25.112,29.081,,
C. coccinea (East),Sympatry,Cc845,30.397,-88.928,Harrison,Mississippi,0.38194424,0.401010605,34.039,39.222,,
C. coccinea (East),Sympatry,Cc975,30.62,-89.35,Hancock,Mississippi,0.416509004,0.415317777,28.542,32.56,,
C. coccinea (East),Sympatry,Cc1099,32.015804,-81.302593,Chatham,Georgia,0.512274794,0.318302745,29.695,33.953,,
C. coccinea (East),Sympatry,Cc814,31.4139,-89.329,Forrest,Mississippi,0.541513991,0.296802132,24.016,28.102,,
C. coccinea (East),Sympatry,Cc1102,32.019835,-81.312885,Chatham,Georgia,0.492193256,0.351075401,28.501,33.276,,
C. coccinea (East),Sympatry,Cc1101,32.022324,-81.315636,Chatham,Georgia,0.45075035,0.375937937,31.452,34.591,,
C. coccinea (East),Sympatry,Cc1138,31.868994,-81.608909,Liberty,Georgia,0.37117008,0.442202267,29.733,34.585,,
C. coccinea (East),Sympatry,Cc1090,32.029916,-81.322404,Chatham,Georgia,0.54861831,0.269318485,33.763,39.63,,
C. coccinea (East),Sympatry,Cc1143,31.991429,-81.390302,Bryan,Georgia,0.438333481,0.378633313,33.819,38.555,,
C. coccinea (East),Sympatry,Cc1095,32.038835,-81.328675,Chatham,Georgia,0.434623359,0.371423635,28.94,33.615,,
C. coccinea (East),Sympatry,Cc46,32.51,-81.04,Jasper,South Carolina,0.487939903,0.394691505,39.88642516,44.23489375,,
C. coccinea (East),Sympatry,Cc1093,32.04228,-81.331417,Chatham,Georgia,0.505007265,0.349998036,25.463,29.119,,
C. coccinea (East),Sympatry,Cc1097,32.04228,-81.331417,Chatham,Georgia,0.599632187,0.23375492,30.994,36.313,,
C. coccinea (East),Sympatry,Cc1098,32.04228,-81.331417,Chatham,Georgia,0.42510463,0.396814067,30.823,35.745,,
C. coccinea (East),Sympatry,Cc1107,32.04228,-81.331417,Chatham,Georgia,0.490768538,0.339012309,26.648,30.681,,
C. coccinea (East),Sympatry,Cc1119,32.085805,-81.278404,Chatham,Georgia,0.556479006,0.229023632,13.837,15.771,,
C. coccinea (East),Sympatry,Cc1128,31.887448,-81.630928,Liberty,Georgia,0.485863069,0.334812847,28.613,33.809,,
C. coccinea (East),Sympatry,Cc1130,31.887448,-81.630928,Liberty,Georgia,0.433155674,0.388666815,27.018,31.69,,
C. coccinea (East),Sympatry,Cc1135,31.889464,-81.631236,Liberty,Georgia,0.488165798,0.324794145,25.139,29.542,,
C. coccinea (East),Sympatry,Cc1133,31.896731,-81.614527,Liberty,Georgia,0.43680447,0.35729507,21.117,24.57,,
C. coccinea (East),Sympatry,Cc1127,31.896451,-81.617539,Liberty,Georgia,0.519737339,0.335534757,26.498,30.67,,
C. coccinea (East),Sympatry,Cc1147,31.965852,-81.462247,Bryan,Georgia,0.459863234,0.358857093,22.959,26.466,,
C. coccinea (East),Sympatry,Cc1129,31.938885,-81.519448,Liberty,Georgia,0.539315362,0.322357989,21.442,25.289,,
C. coccinea (East),Sympatry,Cc634,32.69,-81.04,Jasper,South Carolina,0.48187243,0.366738542,39.884,44.237,,
C. coccinea (East),Sympatry,Cc1140,31.985081,-81.43721,Bryan,Georgia,0.379097922,0.412175916,37.336,44.067,,
C. coccinea (East),Sympatry,Cc1136,31.897253,-81.633399,Liberty,Georgia,0.576876849,0.258690828,21.632,24.799,,
C. coccinea (East),Sympatry,Cc1084,32.051483,-81.341686,Chatham,Georgia,0.677207996,0.227151167,29.914,34.459,,
C. coccinea (East),Sympatry,Cc1083,32.053213,-81.343523,Chatham,Georgia,0.530805337,0.269689914,27.057,32.018,,
C. coccinea (East),Sympatry,Cc1036,31.861444,-81.777939,Long,Georgia,0.495524443,0.310534772,26.142,29.2,,
C. coccinea (East),Sympatry,Cc857,33.4518,-81.1254,Orangeburg,South Carolina,0.489260477,0.283495417,14.293,16.566,,
C. coccinea (East),Sympatry,Cc1087,32.063642,-81.355384,Chatham,Georgia,0.541717693,0.290213514,37.562,42.543,,
C. coccinea (East),Sympatry,Cc1110,32.063642,-81.355384,Chatham,Georgia,0.542803102,0.311102705,26.435,30.623,,
C. coccinea (East),Sympatry,Cc790,32.51,-81.08,Jasper,South Carolina,0.464786623,0.362914899,20.035,22.357,,
C. coccinea (East),Sympatry,Cc505,33.92,-78.135,Brunswick,North Carolina,0.446073794,0.385288553,33.824,39.584,,
C. coccinea (East),Sympatry,Cc1035,31.873303,-81.802184,Long,Georgia,0.534040747,0.339643463,23.56,27.436,,
C. coccinea (East),Sympatry,Cc1092,32.112865,-81.313476,Chatham,Georgia,0.496499682,0.296360275,32.997,38.78,,
C. coccinea (East),Sympatry,Cc913,30.4,-89.06,Harrison,Mississippi,0.395505079,0.400143965,12.503,14.717,,
C. coccinea (East),Sympatry,Cc847,30.382,-89.04,Harrison,Mississippi,0.405642023,0.397014042,23.644,27.868,,
C. coccinea (East),Sympatry,Cc648,34.02,-78.28,Brunswick,North Carolina,0.516751891,0.356770001,37.548,43.956,,
C. coccinea (East),Sympatry,Cc1111,32.115737,-81.314684,Chatham,Georgia,0.475697889,0.374167493,14.114,16.361,,
C. coccinea (East),Sympatry,Cc495,33.905,-78.08,Brunswick,North Carolina,0.392947585,0.447895265,20.929,23.858,,
C. coccinea (East),Sympatry,Cc1082,32.077975,-81.369071,Chatham,Georgia,0.528732809,0.319192043,32.576,37.517,,
C. coccinea (East),Sympatry,Cc504,33.897,-78.056,Brunswick,North Carolina,0.497193878,0.330918367,19.6,22.385,,
C. coccinea (East),Sympatry,Cc1139,32.021746,-81.457643,Bryan,Georgia,0.471212523,0.33807376,37.69,43.319,,
C. coccinea (East),Sympatry,Cc650,33.91,-78.076,Brunswick,North Carolina,0.486201395,0.35820234,33.844,39.102,,
C. coccinea (East),Sympatry,Cc1123,31.925338,-81.701528,Liberty,Georgia,0.36690156,0.452434026,27.814,31.914,,
C. coccinea (East),Sympatry,Cc305,32.43,-81.13,Jasper,South Carolina,0.531994797,0.263415894,28.62245286,33.4807559,,
C. coccinea (East),Sympatry,Cc1145,32.079426,-81.3856,Bryan,Georgia,0.538997687,0.316422513,32.425,38.039,,
C. coccinea (East),Sympatry,Cc1125,31.926854,-81.706984,Liberty,Georgia,0.559778575,0.281853043,32.336,36.936,,
C. coccinea (East),Sympatry,Cc465,32.46,-81.13,Jasper,South Carolina,0.344532637,0.385560509,27.591,32.373,,
C. coccinea (East),Sympatry,Cc1121,31.929755,-81.71651,Liberty,Georgia,0.37226051,0.411130255,29.02,33.284,,
C. coccinea (East),Sympatry,Cc1122,31.929755,-81.71651,Liberty,Georgia,0.405969544,0.384951653,34.542,40.141,,
C. coccinea (East),Sympatry,Cc1141,32.084175,-81.398087,Bryan,Georgia,0.563727132,0.292380749,32.851,37.09,,
C. coccinea (East),Sympatry,Cc488,33.93,-78.07,Brunswick,North Carolina,0.463151287,0.388794727,31.86,36.159,,
C. coccinea (East),Sympatry,Cc1144,32.088723,-81.402744,Bryan,Georgia,0.383543055,0.496422403,32.424,37.408,,
C. coccinea (East),Sympatry,Cc720,31.22323,-85.39048,Houston,Alabama,0.28,0.516031184,35.275,41.182,,
C. coccinea (East),Sympatry,Cc736,31.33,-85.09,Henry,Alabama,0.380059343,0.373744674,26.288,30.155,,
C. coccinea (East),Sympatry,Cc849,30.37,-89.09,Harrison,Mississippi,0.437392936,0.410637083,12.259,15.718,,
C. coccinea (East),Sympatry,Cc1124,31.968096,-81.650138,Liberty,Georgia,0.387450068,0.372130284,45.562,51.645,,
C. coccinea (East),Sympatry,Cc1132,31.942342,-81.744804,Liberty,Georgia,0.499317975,0.33714762,26.392,30.663,,
C. coccinea (East),Sympatry,Cc1078,31.8909,-81.9562,Tattnall,Georgia,0.460320499,0.369858893,36.568,43.76,,
C. coccinea (East),Sympatry,Cc132,32.4632,-81.1591,Jasper,North Carolina,0.551300964,0.324589846,35.08967744,39.87582376,,
C. coccinea (East),Sympatry,Cc501,33.99,-78.13,Brunswick,North Carolina,0.458326597,0.375586095,24.74,27.821,,
C. coccinea (East),Sympatry,Cc1151,32.097885,-81.422131,Bryan,Georgia,0.477678731,0.333261733,27.933,32.168,,
C. coccinea (East),Sympatry,Cc620,32.53,-81.155,Jasper,South Carolina,0.459538723,0.356493718,27.619,32.884,,
C. coccinea (East),Sympatry,Cc140,33.245,-81.36,Barnwell,South Carolina,0.483740275,0.328580906,28.2772548,32.12673496,,
C. coccinea (East),Sympatry,Cc1142,32.102524,-81.428775,Bryan,Georgia,0.557392886,0.273695875,35.196,41.695,,
C. coccinea (East),Sympatry,Cc1148,32.102524,-81.428775,Bryan,Georgia,0.504941005,0.318108206,30.257,34.167,,
C. coccinea (East),Sympatry,Cc1028,32.488178,-81.167467,Jasper,South Carolina,0.44945422,0.346529814,24.552,28.628,,
C. coccinea (East),Sympatry,Cc1146,32.104637,-81.430243,Bryan,Georgia,0.363360575,0.402581724,32.304,37.407,,
C. coccinea (East),Sympatry,Cc520,34.585,-79.27,Robeson,North Carolina,0.608056843,0.251490335,33.214,38.051,,
C. coccinea (East),Sympatry,Cc1032,31.928689,-81.868021,Long,Georgia,0.5088467,0.286839726,30.972,36.164,,
C. coccinea (East),Sympatry,Cc893,34.75,-79.34,Robeson,North Carolina,0.498698876,0.332793244,20.367,23.545,,
C. coccinea (East),Sympatry,Cc844,32.48949,-81.17522,Jasper,South Carolina,0.531167972,0.285911796,49.907,57.745,,
C. coccinea (East),Sympatry,Cc133,33.9509,-78.0193,Brunswick,North Carolina,0.494346959,0.31791105,33.59351299,37.42673377,,
C. coccinea (East),Sympatry,Cc866,32.49081,-81.18457,Jasper,South Carolina,0.554341226,0.292996489,37.881,42.238,,
C. coccinea (East),Sympatry,Cc1025,32.492374,-81.187563,Jasper,South Carolina,0.475173756,0.387850987,35.97,41.706,,
C. coccinea (East),Sympatry,Cc1126,32.002821,-81.664644,Liberty,Georgia,0.448723628,0.352151282,36.118,41.437,,
C. coccinea (East),Sympatry,Cc163,32.493095,-81.188592,Jasper,South Carolina,0.545693367,0.306056712,29.69312432,34.10267027,,
C. coccinea (East),Sympatry,Cc1024,32.498286,-81.197955,Jasper,South Carolina,0.391998903,0.357306914,29.171,34.159,,
C. coccinea (East),Sympatry,Cc1023,32.498178,-81.198398,Jasper,South Carolina,0.428893027,0.437897779,35.981,39.695,,
C. coccinea (East),Sympatry,Cc490,34.09,-78.21,Brunswick,North Carolina,0.499652999,0.347278128,36.023,41.651,,
C. coccinea (East),Sympatry,Cc835,32.238,-81.336,Effingham,Georgia,0.508499605,0.341357876,29.119,33.449,,
C. coccinea (East),Sympatry,Cc1074,31.989603,-81.76622778,Liberty,Georgia,0.489551689,0.332596889,10.863,12.89,,
C. coccinea (East),Sympatry,Cc693,31.31762,-88.18093,Washington,Alabama,0.583094928,0.261573472,46.14,52.539,,
C. coccinea (East),Sympatry,Cc483,34.78,-79.387,Scotland,North Carolina,0.375815777,0.356907119,40.299,46.285,,
C. coccinea (East),Sympatry,Cc1020,31.279611,-84.480956,Baker,Georgia,0.576679575,0.220204069,32.538,37.077,,
C. coccinea (East),Sympatry,Cc1137,32.005899,-81.769257,Liberty,Georgia,0.221443846,0.57672738,13.561,15.704,,
C. coccinea (East),Sympatry,Cc494,34.01,-78.04,Brunswick,North Carolina,0.430303583,0.436092625,21.938,25.288,,
C. coccinea (East),Sympatry,Cc1134,32.053685,-81.657354,Liberty,Georgia,0.466239281,0.336191824,24.022,27.025,,
C. coccinea (East),Sympatry,Cc858,31.55147,-90.11236,Lawrence,Mississippi,0.444074796,0.36583687,43.585,48.762,,
C. coccinea (East),Sympatry,Cc1153,32.071096,-81.640655,Bryan,Georgia,0.360086112,0.450277599,26.477,30.729,,
C. coccinea (East),Sympatry,Cc1067,31.207899,-82.455951,Ware,Georgia,0.404923952,0.347718569,45.695,52.911,,
C. coccinea (East),Sympatry,Cc964,30.48,-89.98,Saint Tammany,Louisiana,0.475824843,0.348452832,47.797,53.504,,
C. coccinea (East),Sympatry,Cc1060,31.180816,-83.685425,Colquitt,Georgia,0.587895605,0.310059497,40.002,42.892,,
C. coccinea (East),Sympatry,Cc854,31.58,-88.78,Wayne,Mississippi,0.436017611,0.406334328,14.082,16.422,,
C. coccinea (East),Sympatry,Cc856,31.58,-88.78,Wayne,Mississippi,0.547222222,0.339342404,17.64,19.965,,
C. coccinea (East),Sympatry,Cc877,31.438,-90.59,Lincoln,Mississippi,0.417376418,0.383222769,23.365,27.128,,
C. coccinea (East),Sympatry,Cc972,33.24,-81.51,Barnwell,South Carolina,0.505180481,0.299131016,29.92,34.502,,
C. coccinea (East),Sympatry,Cc596,34.86,-79.33,Hoke,North Carolina,0.464523443,0.340028486,34.403,39.491,,
C. coccinea (East),Sympatry,Cc640,32.57,-81.27,Jasper,South Carolina,0.529259502,0.321330275,30.52,35.591,,
C. coccinea (East),Sympatry,Cc1150,32.11643,-81.624173,Bryan,Georgia,0.468898386,0.364401031,29.484,33.786,,
C. coccinea (East),Sympatry,Cc624,34.807,-79.548,Scotland,North Carolina,0.47945687,0.330008349,22.757,26.098,,
C. coccinea (East),Sympatry,Cc738,31.17256,-86.57857,Covington,Alabama,0.530794284,0.307796133,34.081,39.196,,
C. coccinea (East),Sympatry,Cc549,34.02,-77.91,New Hanover,North Carolina,0.507290597,0.325187032,34.085,39.406,,
C. coccinea (East),Sympatry,Cc511,34.04,-77.91,New Hanover,North Carolina,0.492084006,0.295226906,34.045,37.036,,
C. coccinea (East),Sympatry,Cc512,34.04,-77.91,New Hanover,North Carolina,0.408483172,0.39658829,32.535,37.47,,
C. coccinea (East),Sympatry,Cc584,34.04,-77.91,New Hanover,North Carolina,0.353938266,0.3954448,24.719,28.413,,
C. coccinea (East),Sympatry,Cc537,34.04,-77.89,New Hanover,North Carolina,0.320930233,0.443366044,37.195,42.948,,
C. coccinea (East),Sympatry,Cc605,34.04,-77.89,New Hanover,North Carolina,0.457684273,0.373440764,33.51,38.53,,
C. coccinea (East),Sympatry,Cc611,34.04,-77.89,New Hanover,North Carolina,0.483872029,0.305147785,30.382,35.017,,
C. coccinea (East),Sympatry,Cc608,34.07,-77.96,Brunswick,North Carolina,0.443641618,0.370390672,20.068,23.448,,
C. coccinea (East),Sympatry,Cc1161,34.04822,-77.91022,New Hanover,North Carolina,0.406791146,0.333496461,26.564,30.577,,
C. coccinea (East),Sympatry,Cc973,33.34,-81.64,Aiken,South Carolina,0.539430827,0.265964797,30.395,34.811,,
C. coccinea (East),Sympatry,Cc155,33.27,-81.64,Barnwell,South Carolina,0.47030129,0.311600992,36.7206116,42.24811951,,
C. coccinea (East),Sympatry,Cc963,30.53,-90.17,Saint Tammany,Louisiana,0.57698371,0.272201787,49.478,54.888,,
C. coccinea (East),Sympatry,Cc646,34.15,-78.02,Brunswick,North Carolina,0.550228121,0.311323102,24.11,27.835,,
C. coccinea (East),Sympatry,Cc644,33.32,-81.7,Aiken,South Carolina,0.426395939,0.397476228,27.974,32.467,,
C. coccinea (East),Sympatry,Cc1012,34.9133,-79.436,Scotland,North Carolina,0.462257488,0.33135308,24.071,27.23,,
C. coccinea (East),Sympatry,Cc986,34.9283,-79.3961,Scotland,North Carolina,0.410973398,0.37617896,33.08,38.511,,
C. coccinea (East),Sympatry,Cc1057,32.143641,-84.687433,Stewart,Georgia,0.338847426,0.443217666,25.994,30.329,,
C. coccinea (East),Sympatry,Cc484,34.935,-79.4,Scotland,North Carolina,0.404253808,0.377623123,28.163,31.874,,
C. coccinea (East),Sympatry,Cc585,34.1,-77.898,New Hanover,North Carolina,0.48388761,0.328557822,25.198,29.491,,
C. coccinea (East),Sympatry,Cc1002,34.8587,-79.7055,Richmond,North Carolina,0.599518362,0.241782059,16.61,19.348,,
C. coccinea (East),Sympatry,Cc961,30.357,-90.069,Saint Tammany,Louisiana,0.35779007,0.410628839,29.467,34.487,,
C. coccinea (East),Sympatry,Cc1016,34.9539,-79.3966,Scotland,North Carolina,0.562143389,0.301331349,24.186,28.238,,
C. coccinea (East),Sympatry,Cc831,33.27,-81.74,Aiken,South Carolina,0.431981037,0.349263003,36.703,42.826,,
C. coccinea (East),Sympatry,Cc1019,34.938338,-79.468877,Scotland,North Carolina,0.54536556,0.319817785,25.562,31.179,,
C. coccinea (East),Sympatry,Cc1022,34.151297,-77.941585,New Hanover,North Carolina,0.386325737,0.341183699,34.181,39.579,,
C. coccinea (East),Sympatry,Cc758,31.44,-84.38,Dougherty,Georgia,0.369228734,0.469704987,30.236,34.662,,
C. coccinea (East),Sympatry,Cc486,34.88,-79.096,Robeson,North Carolina,0.421582426,0.372169869,32.684,36.718,,
C. coccinea (East),Sympatry,Cc496,33.68,-81.36,Aiken,South Carolina,0.478150311,0.330005651,31.854,35.779,,
C. coccinea (East),Sympatry,Cc487,34.957,-79.44,Scotland,North Carolina,0.39870102,0.369198248,32.641,37.861,,
C. coccinea (East),Sympatry,Cc1039,32.035191,-82.379507,Toombs,Georgia,0.499864966,0.337554389,33.325,38.654,,
C. coccinea (East),Sympatry,Cc510,34.936,-79.535,Scotland,North Carolina,0.431273505,0.359265541,27.122,31.334,,
C. coccinea (East),Sympatry,Cc755,31.46,-84.38,Dougherty,Georgia,0.470506944,0.378994203,29.668,34.596,,
C. coccinea (East),Sympatry,Cc705,31.29,-86.5,Covington,Alabama,0.346891432,0.452108465,38.796,45.85,,
C. coccinea (East),Sympatry,Cc188,31.46,-85.64,Dale,Alabama,0.480042445,0.349499988,22.23487342,25.95379747,,
C. coccinea (East),Sympatry,Cc588,34.15,-77.9,New Hanover,North Carolina,0.535482978,0.33418212,36.13,40.514,,
C. coccinea (East),Sympatry,Cc1053,32.303988,-81.591116,Bulloch,Georgia,0.341951769,0.482075246,29.317,33.619,,
C. coccinea (East),Sympatry,Cc479,34.19,-77.94,New Hanover,North Carolina,0.339036145,0.454216867,12.45,14.536,,
C. coccinea (East),Sympatry,Cc599,34.19,-77.94,New Hanover,North Carolina,0.447699955,0.376186844,38.021,43.656,,
C. coccinea (East),Sympatry,Cc643,34.997,-79.42,Scotland,North Carolina,0.456973826,0.329150233,33.468,39.216,,
C. coccinea (East),Sympatry,Cc517,35.165,-79.16,Hoke,North Carolina,0.439755064,0.378677971,31.845,36.797,,
C. coccinea (East),Sympatry,Cc1014,35.0308,-79.3528,Hoke,North Carolina,0.403420573,0.382867564,20.289,23.419,,
C. coccinea (East),Sympatry,Cc629,34.965,-79.53,Scotland,North Carolina,0.367605991,0.426612991,27.573,31.323,,
C. coccinea (East),Sympatry,Cc497,34.47,-80.25,Chesterfield,South Carolina,0.347162351,0.43486857,30.853,35.837,,
C. coccinea (East),Sympatry,Cc698,32.85923,-86.89089,Bibb,Alabama,0.550675211,0.296652823,36.359,40.95,,
C. coccinea (East),Sympatry,Cc568,34.23,-77.94,New Hanover,North Carolina,0.47039749,0.312238494,28.68,33.174,,
C. coccinea (East),Sympatry,Cc582,34.23,-77.94,New Hanover,North Carolina,0.492349059,0.344096798,40.91,45.86,,
C. coccinea (East),Sympatry,Cc692,31.48816,-87.90848,Washington,Alabama,0.451926064,0.410453557,12.876,14.546,,
