Catalog #,Species,Personal ID,Latitude,Longitude,County,State,Prop of dorsum red,Prop of dorsum black,SVL (cm),TL (cm)
38865,C. coccinea (East),Cc668,33.46661,-85.85713,Clay,Alabama,0.348841283,0.414660393,39.958,46.31
38861,C. coccinea (East),Cc669,33.46661,-85.85713,Clay,Alabama,0.423323833,0.359242306,34.737,40.358
46379,C. coccinea (East),Cc493,34.43,-77.58,Pender ,North Carolina,0.450263338,0.376558455,33.607,38.229
38858,C. coccinea (East),Cc672,33.46661,-85.85713,Clay,Alabama,0.366105183,0.367062258,41.794,47.867
38864,C. coccinea (East),Cc673,33.46661,-85.85713,Clay,Alabama,0.359277775,0.396798383,37.606,43.069
38860,C. coccinea (East),Cc674,33.46661,-85.85713,Clay,Alabama,0.400399387,0.396979976,36.556,41.346
38857,C. coccinea (East),Cc675,33.46661,-85.85713,Clay,Alabama,0.465921407,0.295110395,32.293,36.795
38863,C. coccinea (East),Cc676,33.46661,-85.85713,Clay,Alabama,0.404885528,0.426769349,28.697,33.14
38862,C. coccinea (East),Cc680,33.46661,-85.85713,Clay,Alabama,0.297936246,0.405387075,30.963,35.51
38866,C. coccinea (East),Cc681,33.46661,-85.85713,Clay,Alabama,0.366024518,0.439972837,27.979,32.691
38859,C. coccinea (East),Cc684,33.46661,-85.85713,Clay,Alabama,0.514577465,0.315704225,14.2,16.763
5836,C. coccinea (East),Cc733,32.32669,-85.16251,Russell,Alabama,0.465310434,0.387991549,29.346,33.39
10934,C. coccinea (East),Cc725,32.42898,-85.17892,Russell,Alabama,0.355076805,0.411176879,41.729,48.61
5578,C. coccinea (East),Cc729,32.38538,-85.17523,Russell,Alabama,0.210291888,0.505907253,31.656,36.905
64384,C. coccinea (East),Cc637,35.27,-79.73,Montgomery,North Carolina,0.436762749,0.354013304,22.55,25.733
630,C. coccinea (East),Cc752,32.41043,-86.12631,Montgomery,Alabama,0.259269624,0.566041696,14.294,16.427
5577,C. coccinea (East),Cc722,32.33013,-85.17028,Russell,Alabama,0.430734753,0.389306867,31.235,36.14
5756,C. coccinea (East),Cc727,32.33013,-85.17028,Russell,Alabama,0.410995801,0.451675513,25.246,29.991
12406,C. coccinea (East),Cc721,32.37803,-85.18083,Russell,Alabama,0.29697561,0.472146341,20.5,23.441
12408,C. coccinea (East),Cc726,32.37803,-85.18083,Russell,Alabama,0.376949373,0.421585545,30.715,36.222
12407,C. coccinea (East),Cc735,32.37803,-85.18083,Russell,Alabama,0.458131086,0.356656592,32.757,38.076
10852,C. coccinea (East),Cc753,32.33962,-85.17599,Russell,Alabama,0.42602142,0.362005309,32.773,37.535
5837,C. coccinea (East),Cc719,32.35633,-85.18561,Russell,Alabama,0.388335044,0.357474466,40.926,47.389
48982,C. coccinea (East),Cc642,34.425,-77.545,Pender ,North Carolina,0.458974645,0.31555903,44.765,51.695
SS16-1,C. coccinea (East),Cc1164,34.79786,-78.28133,Sampson,North Carolina,0.431349901,0.329520474,26.839,32.698
20012,C. coccinea (East),Cc728,32.47219,-85.20896,Russell,Alabama,0.358255536,0.452154798,36.848,42.035
6742,C. coccinea (East),Cc663,35.295,-79.745,Montgomery,North Carolina,0.416006482,0.411145121,11.108,12.772
69-252,C. coccinea (East),Cc12,33.49,-85.81,Cleburne,Alabama,0.459778369,0.380956627,34.66636409,40.10313844
7661,C. coccinea (East),Cc623,35.27,-79.92,Montgomery,North Carolina,0.395382955,0.421596036,36.127,42.068
21096,C. coccinea (East),Cc747,31.98163,-85.45547,Barbour,Alabama,0.516940652,0.315241014,35.89,42.018
21097,C. coccinea (East),Cc754,31.98163,-85.45547,Barbour,Alabama,0.335142756,0.438209376,14.185,16.445
26663,C. coccinea (East),Cc740,32.4263,-85.256,Russell,Alabama,0.362211221,0.426155116,26.664,31.665
34802,C. coccinea (East),Cc737,31.99542,-85.45702,Barbour,Alabama,0.410381226,0.396572043,39.032,45.068
21095,C. coccinea (East),Cc750,31.97258,-85.46377,Barbour,Alabama,0.462534261,0.366940755,23.715,26.834
99044,C. coccinea (East),Cc909,33.41,-82.31,Columbia,Georgia,0.412422736,0.325450148,29.768,34.662
10769,C. coccinea (East),Cc734,32.68505,-85.78587,Tallapoosa,Alabama,0.443787585,0.369789012,29.433,33.789
9723,C. coccinea (East),Cc667,33.31225,-85.66243,Clay,Alabama,0.397280367,0.402414057,32.725,38.454
9724,C. coccinea (East),Cc677,33.31225,-85.66243,Clay,Alabama,0.427231678,0.35352553,28.79,33.189
2481,C. coccinea (East),Cc818,32.176,-88.615,Lauderdale,Mississippi,0.497019494,0.323827936,12.414,14.402
26343,C. coccinea (East),Cc543,35.015,-78.48,Sampson,North Carolina,0.523707451,0.286675812,23.326,27.564
18,C. coccinea (East),Cc751,32.6,-85.32,Lee,Alabama,0.447924201,0.389700564,27.652,32.468
33522,C. coccinea (East),Cc664,31.77,-83.25,Ben Hill,Georgia,0.425002577,0.412734958,29.101,33.565
16875,C. coccinea (East),Cc586,35.35,-79.89,Montgomery,North Carolina,0.572820538,0.257608482,40.744,46.294
26212,C. coccinea (East),Cc541,34.562,-77.492,Onslow,North Carolina,0.415123592,0.392628346,34.185,39.726
2474,C. coccinea (East),Cc825,32.3,-90.185,Hinds,Mississippi,0.460215299,0.360255169,17.557,20.285
2479,C. coccinea (East),Cc820,32.246,-88.704,Lauderdale,Mississippi,0.529484707,0.253685588,29.032,34.191
6034,C. coccinea (East),Cc1063,33.009726,-82.325726,Jeffereson,Georgia,0.40314608,0.403337248,36.617,41.503
31030,C. coccinea (East),Cc516,34.56,-77.45,Onslow,North Carolina,0.393840904,0.417648493,12.307,14.069
31017,C. coccinea (East),Cc521,34.56,-77.45,Onslow,North Carolina,0.460045954,0.356225002,23.502,27.488
9881,C. coccinea (East),Cc780,32.61,-85.4,Lee,Alabama,0.27847975,0.500864534,30.074,34.477
26626,C. coccinea (East),Cc715,32.43662,-85.39488,Lee,Alabama,0.443020223,0.406810086,35.653,40.326
16172,C. coccinea (East),Cc691,32.0067,-87.65903,Marengo,Alabama,0.42229559,0.33645521,29.683,34.835
1027,C. coccinea (East),Cc649,35.65,-78.83,Wake,North Carolina,0.559723478,0.308403582,34.283,39.533
14305,C. coccinea (East),Cc713,32.51,-85.41,Lee,Alabama,0.364475688,0.394991739,30.869,34.838
9520,C. coccinea (East),Cc610,35.38,-80.065,Stanly,North Carolina,0.329424663,0.455598456,41.958,47.68
5167,C. coccinea (East),Cc682,33.54194,-85.6186,Cleburne,Alabama,0.548570978,0.272722497,38.068,44.266
19832,C. coccinea (East),Cc749,33.02291,-85.57574,Chambers,Alabama,0.430284319,0.392087881,13.928,16.095
25650,C. coccinea (East),Cc707,32.55397,-85.45906,Lee,Alabama,0.443578532,0.365223217,28.358,31.441
37277,C. coccinea (East),Cc706,32.55,-85.46,Lee,Alabama,0.422853643,0.401310183,37.552,42.14
7565,C. coccinea (East),Cc54,33.21,-85.22,Heard,Georgia,0.409003701,0.408502046,29.05121053,34.47732632
307447,C. coccinea (East),Cc864,32.13,-86.16,Montgomery,Alabama,0.503448276,0.337706147,13.34,15.566
21562,C. coccinea (East),Cc723,32.60421,-85.47479,Lee,Alabama,0.441049864,0.399283338,42.977,48.898
10901,C. coccinea (East),Cc678,33.64873,-85.65871,Calhoun,Alabama,0.510741646,0.311035045,30.675,34.926
25124,C. coccinea (East),Cc714,32.63488,-85.47997,Lee,Alabama,0.429119005,0.385446534,33.133,38.84
13593,C. coccinea (East),Cc708,32.52119,-85.46961,Lee,Alabama,0.42077872,0.375674634,31.128,35.83
2212,C. coccinea (East),Cc709,32.60986,-85.48078,Lee,Alabama,0.364946269,0.413288936,33.035,38.57
17598,C. coccinea (East),Cc711,32.60986,-85.48078,Lee,Alabama,0.574197296,0.292828475,37.872,42.184
2139,C. coccinea (East),Cc724,32.60986,-85.48078,Lee,Alabama,0.468077869,0.371578837,38.218,43.881
37471,C. coccinea (East),Cc730,32.75493,-85.57305,Chambers,Alabama,0.392216129,0.418403103,37.385,42.882
9172,C. coccinea (East),Cc716,32.62096,-85.48493,Lee,Alabama,0.378433647,0.45598828,32.764,38.065
32842,C. coccinea (East),Cc717,32.59558,-85.50092,Lee,Alabama,0.514835637,0.294643554,25.614,29.527
UKN-16,C. coccinea (East),Cc21,33.56,-86.9,Jefferson,Alabama,0.3430344,0.431698819,29.91171549,34.53946509
11545,C. coccinea (East),Cc613,34.98,-77.99,Duplin,North Carolina,0.346639842,0.435126359,28.332,32.97
6320,C. coccinea (East),Cc712,32.54063,-85.51633,Lee,Alabama,0.46899373,0.380065759,26.156,30.478
5168,C. coccinea (East),Cc671,33.76,-85.74,Calhoun,Alabama,0.477449611,0.356316105,20.044,23.44
2049,C. coccinea (East),Cc744,32.41437,-85.67777,Macon,Alabama,0.490589316,0.332668329,38.095,43.345
24294,C. coccinea (East),Cc710,32.55896,-85.52699,Lee,Alabama,0.522820599,0.318175698,29.71,34.841
11157,C. coccinea (East),Cc606,35.67,-78.62,Wake,North Carolina,0.432811923,0.370242641,16.238,18.457
35539,C. coccinea (East),Cc741,32.49489,-85.54082,Macon,Alabama,0.421863073,0.350056592,37.991,43.549
35488,C. coccinea (East),Cc743,32.4432,-85.57033,Macon,Alabama,0.427516033,0.394429714,44.127,51.046
2826,C. coccinea (East),Cc647,35.79,-78.8,Wake,North Carolina,0.463208685,0.358521454,46.424,53.176
6155,C. coccinea (East),Cc745,32.48,-85.58,Macon,Alabama,0.417129406,0.388338967,33.136,37.669
13540,C. coccinea (East),Cc742,32.41372,-85.6225,Macon,Alabama,0.4664534,0.299105995,35.011,40.141
2455,C. coccinea (East),Cc686,33.64739,-85.50941,Cleburne,Alabama,0.392600409,0.398173185,30.326,34.63
24083,C. coccinea (East),Cc554,35.832,-78.46,Wake,North Carolina,0.424438003,0.374610294,36.566,41.712
9328,C. coccinea (East),Cc619,35.71,-78.57,Wake,North Carolina,0.612593914,0.249159529,34.207,39.725
22863,C. coccinea (East),Cc685,33.91799,-85.96717,Etowah,Alabama,0.493999678,0.315198131,24.832,28.537
10922,C. coccinea (East),Cc615,35.8,-78.71,Wake,North Carolina,0.530163447,0.255522536,40.38,46.748
38765,C. coccinea (East),Cc235,35.7801,-78.63882,Wake,North Carolina,0.475827172,0.307625891,32.55626814,38.36527638
19437,C. coccinea (East),Cc570,35.648,-79.84,Randolph,North Carolina,0.580816213,0.282842865,36.02,42.633
19494,C. coccinea (East),Cc580,35.81,-78.645,Wake,North Carolina,0.385648531,0.412864393,42.365,49.02
11851,C. coccinea (East),Cc96,35.81,-78.645,Wake,North Carolina,0.390100517,0.396796188,41.69881949,47.72539171
23437,C. coccinea (East),Cc687,33.95704,-85.93232,Etowah,Alabama,0.488539575,0.332767814,28.882,33.092
23436,C. coccinea (East),Cc688,33.95704,-85.93232,Etowah,Alabama,0.486597144,0.308545633,28.576,33.8
27399,C. coccinea (East),Cc534,35.86,-78.76,Wake,North Carolina,0.356624092,0.434961182,39.93,45.835
9136,C. coccinea (East),Cc621,34.295,-82,Laurens,South Carolina,0.636867089,0.261247936,29.072,32.094
10713,C. coccinea (East),Cc614,35.84,-78.64,Wake,North Carolina,0.536698366,0.30919288,16.404,18.874
14534,C. coccinea (East),Cc702,33.80038,-86.94222,Jefferson,Alabama,0.349539288,0.425336852,21.597,25.073
22868,C. coccinea (East),Cc666,33.92162,-85.61336,Calhoun,Alabama,0.373070028,0.47352225,37.371,42.613
33524,C. coccinea (East),Cc515,35.99,-78.9,Durham,North Carolina,0.441885178,0.360325177,37.641,42.588
33525,C. coccinea (East),Cc518,35.99,-78.9,Durham,North Carolina,0.456304916,0.372090952,33.688,38.928
23547,C. coccinea (East),Cc559,35.585,-80.46,Rowan,North Carolina,0.448573203,0.356644379,27.369,31.571
1261,C. coccinea (East),Cc651,35.24,-77.87,Wayne,North Carolina,0.429350394,0.368279472,27.509,31.488
7988,C. coccinea (East),Cc616,35.32,-77.99,Wayne,North Carolina,0.46904575,0.319814413,43.322,49.984
91748,C. coccinea (East),Cc779,32.84,-83.63,Bibb,Georgia,0.418077545,0.388060157,32.781,37.948
12983,C. coccinea (East),Cc625,35.385,-77.99,Wayne,North Carolina,0.456392229,0.372950971,27.025,30.766
73517,C. coccinea (East),Cc591,36.05,-78.7,Wake,North Carolina,0.485017737,0.321533701,39.747,45.679
20455,C. coccinea (East),Cc571,35.69,-80.43,Rowan,North Carolina,0.460747946,0.344599236,36.393,42.467
74774,C. coccinea (East),Cc8,34.195032,-82.475814,Abbeville,South Carolina,0.443585943,0.392983864,33.24213524,38.18097895
2533,C. coccinea (East),Cc660,34.695,-76.815,Carteret,North Carolina,0.361174839,0.407916299,39.665,46.435
46356,C. coccinea (East),Cc492,35.5,-80.85,Mecklenburg,North Carolina,0.473361502,0.32153636,31.477,37.238
46355,C. coccinea (East),Cc489,34.76,-76.85,Carteret,North Carolina,0.575415282,0.290498339,22.575,26.542
6043,C. coccinea (East),Cc1071,33.808733,-84.840255,Paulding,Georgia,0.44912565,0.360002701,14.811,17.058
6033,C. coccinea (East),Cc1062,33.161523,-83.55318,Jones,Georgia,0.478278054,0.374888838,30.361,35.012
1023,C. coccinea (East),Cc655,35.72,-77.91,Wilson,North Carolina,0.539661812,0.291354964,45.182,51.11
33523,C. coccinea (East),Cc514,34.697,-76.72,Carteret,North Carolina,0.480458181,0.364650352,33.262,38.654
24721,C. coccinea (East),Cc560,34.72,-76.725,Carteret,North Carolina,0.472273567,0.308055258,20.558,24.19
1026,C. coccinea (East),Cc653,34.72,-76.725,Carteret,North Carolina,0.467676266,0.341981132,40.28,47.529
1024,C. coccinea (East),Cc661,34.72,-76.725,Carteret,North Carolina,0.442844879,0.392062339,15.143,17.376
1344,C. coccinea (East),Cc298,34.72,-76.66,Carteret,North Carolina,0.389227984,0.406802256,13.07092556,15.13823543
12405,C. coccinea (East),Cc703,34.30364,-86.86787,Cullman,Alabama,0.430025797,0.368113138,21.708,25.421
13627,C. coccinea (East),Cc679,34.37995,-85.81164,DeKalb,Alabama,0.428091041,0.387419914,28.251,31.421
29344,C. coccinea (East),Cc525,35.096,-76.984,Craven,North Carolina,0.494621936,0.331520653,25.009,28.27
4100,C. coccinea (East),Cc659,34.97,-76.81,Pamlico,North Carolina,0.503387877,0.354782208,21.695,25.172
64971,C. coccinea (East),Cc631,35.18,-77.06,Craven,North Carolina,0.484541032,0.373767763,31.244,35.754
5221,C. coccinea (East),Cc841,34.37,-86.79,Multiple Counties,Alabama,0.483402791,0.325571816,41.272,47.241
31141,C. coccinea (East),Cc683,34.35118,-85.58315,Cherokee,Alabama,0.375184798,0.354631666,27.733,32.881
17590,C. coccinea (East),Cc701,34.19104,-87.20207,Winston,Alabama,0.477345681,0.324688237,35.203,40.253
15883,C. coccinea (East),Cc612,34.695,-76.56,Carteret,North Carolina,0.504881134,0.302565433,30.833,35.598
2387,C. coccinea (East),Cc862,34.51415,-82.65308,Anderson,South Carolina,0.438583727,0.359645932,24.741,28.858
260,C. coccinea (East),Cc302,34.02799988,-84.35482025,Fulton,Georgia,0.442375888,0.400042452,14.64813789,16.18996614
701,C. coccinea (East),Cc658,35.956,-80.77,Iredell,North Carolina,0.442282003,0.371758257,43.418,50.141
6032,C. coccinea (East),Cc1061,33.741716,-83.341073,Greene,Georgia,0.550898204,0.331736527,30.895,35.664
258035,C. coccinea (East),Cc865,34.26,-87.31,Winston,Alabama,0.405506698,0.350588148,26.949,31.431
1025,C. coccinea (East),Cc657,35.47,-77.19,Pitt,North Carolina,0.387103654,0.446679937,14.066,16.42
30497,C. coccinea (East),Cc704,34.14232,-87.98864,Marion,Alabama,0.471987635,0.355614794,44.641,51.036
1028,C. coccinea (East),Cc656,35.64,-77.43,Pitt,North Carolina,0.496472013,0.336712127,37.982,43.763
300704,C. coccinea (East),Cc154,34.58,-85.59,De Kalb,Alabama,0.354333321,0.424808573,31.96221277,37.01159149
77237,C. coccinea (East),Cc509,35.97,-81.11,Alexander,North Carolina,0.49128166,0.330838743,39.285,44.952
46371,C. coccinea (East),Cc499,35.745,-81.685,Burke,North Carolina,0.471656148,0.33851372,35.969,41.668
38834,C. coccinea (East),Cc861,34.1269,-83.8032,Jackson,Georgia,0.492447991,0.317255628,42.108,49.718
19003,C. coccinea (East),Cc787,36.619801,-80.007401,Henry,Virginia,0.510025535,0.338524007,23.889,27.699
17190,C. coccinea (East),Cc796,36.619801,-80.007401,Henry,Virginia,0.571901247,0.262407737,11.787,13.415
704,C. coccinea (East),Cc662,35.54,-76.62,Beaufort,North Carolina,0.458755035,0.388484582,29.543,34.472
124537,C. coccinea (East),Cc810,37.049999,-78.629997,Charlotte,Virginia,0.430186108,0.352923207,42.556,49.95
2477,C. coccinea (East),Cc822,33.947,-89.534,Grenada,Mississippi,0.478233582,0.325668968,35.054,41.36
31916,C. coccinea (East),Cc777,34.75,-88.25,Tishomingo,Mississippi,0.462441647,0.318715518,14.138,16.069
31915,C. coccinea (East),Cc806,34.78,-88.32,Tishomingo,Mississippi,0.375127868,0.417360807,41.058,47.233
10801,C. coccinea (East),Cc467,35.13,-85.1,Hamilton,Tennessee,0.442167005,0.405008218,31.029,35.398
124535,C. coccinea (East),Cc769,37.1535,-78.324699,Prince Edward,Virginia,0.452872034,0.344496193,27.054,30.829
145824,C. coccinea (East),Cc863,37.1563,-78.2736,Nottoway,Virginia,0.472617673,0.31828481,46.782,53.558
125626,C. coccinea (East),Cc929,37.08,-77.9,Nottoway,Virginia,0.438571781,0.394485721,28.399,32.279
73426,C. coccinea (East),Cc464,35.22,-83.36,Macon,North Carolina,0.486430556,0.352835097,33.826,38.937
33721,C. coccinea (East),Cc207,35.09,-84.61,Polk,Tennessee,0.454883202,0.336602145,12.81441033,14.89453767
71389,C. coccinea (East),Cc576,37.075,-77.61,Dinwiddie,Virginia,0.575432204,0.256841616,25.798,29.807
33720,C. coccinea (East),Cc206,35.11,-84.62,Polk,Tennessee,0.330195608,0.402860229,13.13181006,14.9708324
17425,C. coccinea (East),Cc887,34.405,-89.326,Lafayette,Mississippi,0.374061145,0.396117635,37.812,42.913
71393,C. coccinea (East),Cc577,36.92,-77.24,Sussex,Virginia,0.401109951,0.30309819,39.281,45.707
16250,C. coccinea (East),Cc888,34.368,-89.486,Lafayette,Mississippi,0.455515483,0.383882602,40.205,45.989
145823,C. coccinea (East),Cc838,37.34,-77.98,Amelia,Virginia,0.362984352,0.40951006,42.944,49.783
706,C. coccinea (East),Cc652,35.045,-83.82,Clay,North Carolina,0.533276577,0.312037311,27.016,31.047
16329,C. coccinea (East),Cc883,34.366,-89.519,Lafayette,Mississippi,0.37902764,0.425143925,33.177,37.378
15930,C. coccinea (East),Cc884,34.366,-89.519,Lafayette,Mississippi,0.334696979,0.446788616,17.111,20.183
15929,C. coccinea (East),Cc885,34.366,-89.519,Lafayette,Mississippi,0.470832341,0.352631042,29.399,33.356
15928,C. coccinea (East),Cc890,34.355,-89.544,Lafayette,Mississippi,0.478454765,0.324503059,52.471,59.638
124534,C. coccinea (East),Cc804,37.169899,-77.401901,Dinwiddie/Prince George,Virginia,0.57696107,0.264760264,39.481,44.187
71392,C. coccinea (East),Cc574,36.9,-76.89,Southhampton,Virginia,0.35634439,0.414929051,21.917,25.896
125627,C. coccinea (East),Cc899,37.23,-77.36,Prince George,Virginia,0.492849028,0.316781394,29.926,34.545
71390,C. coccinea (East),Cc573,37.16,-77.17,Prince George,Virginia,0.481814443,0.351048828,34.038,38.163
8580,C. coccinea (East),Cc480,35.53,-84.8,Meigs,Tennessee,0.463944883,0.342414062,41.076,48.058
9224,C. coccinea (East),Cc622,35.982,-75.657,Dare,North Carolina,0.338961869,0.459382898,36.007,40.791
241615,C. coccinea (East),Cc828,37.5768,-77.9927,Powhatan,Virginia,0.428939828,0.397589752,59.33,66.987
71387,C. coccinea (East),Cc575,37.38,-77.41,Chesterfield ,Virginia,0.519070941,0.294820421,26.952,30.378
71388,C. coccinea (East),Cc578,37.38,-77.41,Chesterfield,Virginia,0.573169597,0.27863057,42.996,50.466
10822,C. coccinea (East),Cc466,35.36,-84.16,Monroe,Tennessee,0.406692926,0.417268865,32.243,38.239
71391,C. coccinea (East),Cc579,37.14,-76.835,Surry,Virginia,0.454956709,0.336648791,33.379,39.19
217381,C. coccinea (East),Cc837,37.79,-79.99,Alleghany,Virginia,0.488430584,0.336317907,19.88,22.771
2473,C. coccinea (East),Cc37,35.62,-88.04,Decatur,Tennessee,0.383599797,0.394369417,14.71752729,17.29536535
516125,C. coccinea (East),Cc867,37.4459,-77.07,New Kent,Virginia,0.515906503,0.334672828,14.931,17.2
307375,C. coccinea (East),Cc869,37.03,-76.46,Newport News (city),Virginia,0.420910343,0.382203852,38.469,45.384
307376,C. coccinea (East),Cc830,37.05,-76.46,Newport News (city),Virginia,0.430523399,0.384370137,26.347,30.113
34074,C. coccinea (East),Cc788,37.413551,-76.888237,James City/New Kent,Virginia,0.511474379,0.353976737,15.905,18.214
29075,C. coccinea (East),Cc812,37.413551,-76.888237,James City/New Kent,Virginia,0.425526605,0.352475791,40.068,46.906
19085,C. coccinea (East),Cc792,37.423801,-76.9011,New Kent,Virginia,0.485326049,0.340921295,42.831,49.862
33936,C. coccinea (East),Cc800,37.413551,-76.88237,James City/New Kent,Virginia,0.383406938,0.436907932,29.663,34.231
13063,C. coccinea (East),Cc299,38.01544,-79.43145,Rockbridge,Virginia,0.612114319,0.239763198,13.36617974,15.70190047
22067,C. coccinea (East),Cc783,37.423199,-76.8881,New Kent,Virginia,0.415634858,0.342567035,50.72,59.127
31247,C. coccinea (East),Cc789,37.423199,-76.8881,James City,Virginia,0.464316207,0.348701723,19.911,23.135
516121,C. coccinea (East),Cc875,37.72,-77.38,Hanover,Virginia,0.465947646,0.348109122,36.253,41.632
129460,C. coccinea (East),Cc895,37.36,-76.71,York,Virginia,0.474417178,0.344294479,32.6,37.746
43950,C. coccinea (East),Cc969,35.537,-88.76,Madison,Tennessee,0.465241697,0.306741204,30.41,35.364
121489,C. coccinea (East),Cc768,37.24551,-76.504646,Henrico,Virginia,0.483443562,0.332771095,45.058,51.788
121488,C. coccinea (East),Cc813,37.24551,-76.504646,Gloucester,Virginia,0.452800746,0.342878567,49.344,57.124
114178,C. coccinea (East),Cc770,37.25,-76.489998,Gloucester,Virginia,0.386735946,0.380674028,13.857,16.002
114173,C. coccinea (East),Cc808,37.25563,-76.496986,Gloucester,Virginia,0.498456754,0.303230215,42.443,50.771
291315,C. coccinea (East),Cc873,37.25,-76.48,Gloucester,Virginia,0.447764513,0.374166182,58.466,66.25
121487,C. coccinea (East),Cc772,37.32,-76.550003,Gloucester,Virginia,0.541340904,0.267460144,45.79,52.89
114175,C. coccinea (East),Cc803,37.32,-76.540001,Gloucester,Virginia,0.567306384,0.279787668,36.735,42.079
114174,C. coccinea (East),Cc771,37.290001,-76.5,Gloucester,Virginia,0.564661525,0.261696658,29.175,34.365
144530,C. coccinea (East),Cc871,37.5315,-76.7964,King William,Virginia,0.619267038,0.2605015,18.664,21.252
23586,C. coccinea (East),Cc784,36.903481,-76.028511,Virginia Beach City,Virginia,0.324463948,0.465114987,36.004,41.692
22888,C. coccinea (East),Cc799,36.903481,-76.028511,Virginia Beach City,Virginia,0.464401397,0.361702128,31.49,37.01
129361,C. coccinea (East),Cc834,37.94,-77.65,Hanover,Virginia,0.516311288,0.300994544,25.841,29.631
119570,C. coccinea (East),Cc797,36.90321,-76.017937,Virginia Beach City,Virginia,0.335406992,0.428108298,22.826,26.584
516124,C. coccinea (East),Cc842,36.908,-76.02,Virginia Beach City,Virginia,0.457133129,0.341119056,44.055,50.752
34930,C. coccinea (East),Cc970,36.275,-86.217,Henry,Tennessee,0.484671308,0.304727469,25.997,35.035
516123,C. coccinea (East),Cc876,37.7263,-77.0228,King and Queen,Virginia,0.501797179,0.299079595,48.131,55.106
34758,C. coccinea (East),Cc971,36.213,-84.157,Anderson,Tennessee,0.515911449,0.276622029,40.474,46.158
516122,C. coccinea (East),Cc827,37.84985,-76.36288,Northumberland,Virginia,0.453232814,0.366790187,15.652,17.768
137762,C. coccinea (East),Cc29,36.46,-88.12,Henry,Tennessee,0.458217957,0.333438939,34.84376148,41.67186168
307452,C. coccinea (East),Cc870,38.44634,-77.11748,Charles,Maryland,0.674810112,0.234043759,52.926,59.82
143767,C. coccinea (East),Cc33,36.72,-84.49,McCreary,Kentucky,0.451372176,0.343075137,31.46023931,36.71686882
137760,C. coccinea (East),Cc34,37.09,-86.07,Edmonson,Kentucky,0.44773883,0.402147918,13.90787548,17.12282258
137761,C. coccinea (East),Cc35,36.86,-84.4,McCreary,Kentucky,0.462382088,0.343998714,44.79582056,48.93182804
144712,C. coccinea (East),Cc149,36.84,-84.47,McCreary,Kentucky,0.491206146,0.312485118,20.18940945,23.24997638
144713,C. coccinea (East),Cc150,36.84,-84.47,McCreary,Kentucky,0.555305687,0.28778258,35.12440886,39.69344463
339496,C. coccinea (East),Cc868,37.084,-87.356,Christian,Kentucky,0.486124706,0.327427565,40.864,46.668
150989,C. coccinea (East),Cc151,37.06,-87.63,Christian,Kentucky,0.411155669,0.396552057,28.11872941,32.19251765
11598,C. coccinea (East),Cc170,36.88,-88.35,Marshall,Kentucky,0.408056842,0.392891387,29.57141689,33.92741689
35308,C. coccinea (East),Cc833,38.852,-76.992,Southeast Quadrant,District of Columbia,0.495241885,0.307304619,30.159,35.501
144714,C. coccinea (East),Cc153,37.14,-87.7,Caldwell,Kentucky,0.387770577,0.377157848,30.37512821,35.33497436
141395,C. coccinea (East),Cc836,38.81,-76.707,Anne Arundel,Maryland,0.355905239,0.463150614,28.915,33.444
140179,C. coccinea (East),Cc776,38.97,-76.86,Prince Georges,Maryland,0.579224786,0.224239892,31.114,35.877
77104,C. coccinea (East),Cc892,38.36,-75.6,Wicomico,Maryland,0.53988543,0.294742421,49.053,56.614
108993,C. coccinea (East),Cc809,38.52,-75.47,Sussex,Delaware,0.506690399,0.296408753,47.755,54.828
9267,C. coccinea (East),Cc840,39,-82.5,,Ohio,0.391155546,0.361808774,37.108,43.456
161957,C. coccinea (East),Cc894,38.29,-85.89,Floyd,Indiana,0.42655922,0.398252861,14.767,16.803
161958,C. coccinea (East),Cc920,38.35,-85.85,Floyd,Indiana,0.42298416,0.373802229,30.682,35.234
96133,C. coccinea (East),Cc907,39.4,-75,Cumberland,New Jersey,0.435062987,0.340806839,13.336,15.24
96132,C. coccinea (East),Cc939,39.43,-75.05,Cumberland,New Jersey,0.443737106,0.328028294,33.93,38.928
63858,C. coccinea (East),Cc916,39.49,-75.03,Cumberland,New Jersey,0.285304953,0.44915846,41.531,48.393
96131,C. coccinea (East),Cc942,39.619,-74.64,Atlantic,New Jersey,0.45331664,0.303165981,47.126,54.212
96122,C. coccinea (East),Cc943,39.61,-74.59,Burlington,New Jersey,0.371804335,0.42065356,29.806,34.459
96128,C. coccinea (East),Cc911,39.86,-74.87,Burlington,New Jersey,0.469801587,0.330793651,25.2,29.262
96126,C. coccinea (East),Cc912,39.86,-74.87,Burlington,New Jersey,0.479121199,0.397424705,13.746,15.673
96124,C. coccinea (East),Cc914,39.86,-74.87,Burlington,New Jersey,0.531064212,0.308660388,48.947,56.092
96129,C. coccinea (East),Cc941,39.86,-74.87,Burlington,New Jersey,0.347037557,0.474558547,33.469,38.441
96125,C. coccinea (East),Cc947,39.86,-74.87,Burlington,New Jersey,0.348451966,0.413560067,36.401,41.247
140368,C. coccinea (East),Cc924,39.85,-74.85,Burlington,New Jersey,0.500035229,0.314450786,14.193,16.189
96127,C. coccinea (East),Cc946,39.86,-74.855,Burlington,New Jersey,0.518853745,0.272415371,30.604,35.18
96123,C. coccinea (East),Cc940,39.87,-74.82,Burlington,New Jersey,0.501823389,0.282972012,44.697,51.918
